dataset_id,slug,titulo,categoria,organizacion,recurso_nombre,formato,url_origen,ruta_local,bytes,http_status,sha256
61,tarifaria,Tarifaria,Economía,Secretaría de Economía e Ingresos Públicos,tarifaria_14526_2023.pdf,,https://datos.lujandecuyo.gob.ar/recursos/dataset/61/tarifaria_14526_2023.pdf,datasets/61-tarifaria/archivos/tarifaria_14526_2023.pdf,2183831,200,c2ba873b89dc3ec5fee1dcbd6c84920983bc4cb387e584b21e927085236a8e8a
62,inventario_de_datos,Inventario de Datos,Gestión de Datos,"Secretaría de Innovación, Gobierno Abierto y Gestión del Territorio",inventario_datos_ultimo.xlsx,,https://datos.lujandecuyo.gob.ar/recursos/dataset/62/inventario_datos_ultimo.xlsx,datasets/62-inventario_de_datos/archivos/inventario_datos_ultimo.xlsx,37886,200,1d17932b361943e998fe0fea3457c970119c7cbda71bc8b29c9b866ac38bda0e
64,unidades-comerciales,Unidades Comerciales,Economía,Secretaría de Hacienda,rubros.xls,,https://datos.lujandecuyo.gob.ar/recursos/dataset/64/rubros.xls,datasets/64-unidades-comerciales/archivos/rubros.xls,513024,200,2f4e7f58044c4f69d5e1030ad0c8c31eaf8be58b6a666a71d9a9c6d1e6d6dc92
64,unidades-comerciales,Unidades Comerciales,Economía,Secretaría de Hacienda,comercios_rubro_2023_1.xlsx,,https://datos.lujandecuyo.gob.ar/recursos/dataset/64/comercios_rubro_2023_1.xlsx,datasets/64-unidades-comerciales/archivos/comercios_rubro_2023_1.xlsx,44158,200,e0658cfa4f834084770202bd901cd924ab833f2131bf20c21a6548a6f15e62e3
64,unidades-comerciales,Unidades Comerciales,Economía,Secretaría de Hacienda,comercio_rubro_29072024.xlsx,,https://datos.lujandecuyo.gob.ar/recursos/dataset/64/comercio_rubro_29072024.xlsx,datasets/64-unidades-comerciales/archivos/comercio_rubro_29072024.xlsx,428511,200,d73c42844e64df6875564eb6822aa72226bbe2bb67f58042cc037839f8880f3b
64,unidades-comerciales,Unidades Comerciales,Economía,Secretaría de Hacienda,comercio_rubro_29072024.csv,,https://datos.lujandecuyo.gob.ar/recursos/dataset/64/comercio_rubro_29072024.csv,datasets/64-unidades-comerciales/archivos/comercio_rubro_29072024.csv,749756,200,29a4face762b58078251549254857ad978607d879761853f6a035a84ea7055c2
64,unidades-comerciales,Unidades Comerciales,Economía,Secretaría de Hacienda,comercios-2023.csv,,https://datos.lujandecuyo.gob.ar/recursos/dataset/64/comercios-2023.csv,datasets/64-unidades-comerciales/archivos/comercios-2023.csv,548499,200,ba55307a16a7a97815354049e9ad46e38fcd5c489449ecc3dc4736f52db59e78
64,unidades-comerciales,Unidades Comerciales,Economía,Secretaría de Hacienda,1752672085272-Comercios por Rubro 2025.xlsx,,https://datos.lujandecuyo.gob.ar/recursos/dataset/64/1752672085272-Comercios por Rubro 2025.xlsx,datasets/64-unidades-comerciales/archivos/Comercios por Rubro 2025.xlsx,407745,200,3ac4292134885cb0da5c4ad6a21b48beea5bbbffdcee65b2581aab3320b6a116
65,presupuestaria-2022,Presupuestaria 2022,Economía,Secretaría de Economía e Ingresos Públicos,ordenanza-n-14103-2021-presupuesto-2022.pdf,,https://datos.lujandecuyo.gob.ar/recursos/dataset/65/ordenanza-n-14103-2021-presupuesto-2022.pdf,datasets/65-presupuestaria-2022/archivos/ordenanza-n-14103-2021-presupuesto-2022.pdf,709459,200,77108d6e0dd426b8cd6c136f3f7c96ddce3a664b4e4b5dcf305aab917c3330c4
67,informe-covid-municipal,Informe Covid Municipal,"Deporte, Educación y Salud",Subsecretaría de Gestión del Talento Humano,informe-covid-2022.xlsx,,https://datos.lujandecuyo.gob.ar/recursos/dataset/67/informe-covid-2022.xlsx,datasets/67-informe-covid-municipal/archivos/informe-covid-2022.xlsx,15166,200,d515e6223501d6fa9bdba0b8ba15824ad5204ccb5c3b614708316b008c39ba76
68,presupuestaria-2024,Presupuestaria,Economía,Secretaría de Economía e Ingresos Públicos,presupuesto_ord-14525_23.pdf,,https://datos.lujandecuyo.gob.ar/recursos/dataset/68/presupuesto_ord-14525_23.pdf,datasets/68-presupuestaria-2024/archivos/presupuesto_ord-14525_23.pdf,252251,200,dde64a3978576165876315dd02d190ba5a61822e82625551ad2256e20dd39ad5
69,ordenanza-tarifaria-2022,Ordenanza Tarifaria 2022,Gobierno Municipal,Secretaria de Gobierno,ordenanza-n-14102-2021-tarifaria-2022.pdf,,https://datos.lujandecuyo.gob.ar/recursos/dataset/69/ordenanza-n-14102-2021-tarifaria-2022.pdf,datasets/69-ordenanza-tarifaria-2022/archivos/ordenanza-n-14102-2021-tarifaria-2022.pdf,2907603,200,215ab43f64a3ae7458ad1679e876a9bb9d5b5a7394a0bf14b173e4bfaaa60379
70,compras-y-contrataciones,Compras y Contrataciones,Gobierno Municipal,Secretaría de Hacienda,ldc_anual.xlsx,,https://datos.lujandecuyo.gob.ar/recursos/dataset/70/ldc_anual.xlsx,datasets/70-compras-y-contrataciones/archivos/ldc_anual.xlsx,57045,200,bcda2730aff3883965e5e8b26f936c24b2490888ddd90bbea7d39abb8dde663e
70,compras-y-contrataciones,Compras y Contrataciones,Gobierno Municipal,Secretaría de Hacienda,award_muni.csv,,https://datos.lujandecuyo.gob.ar/recursos/dataset/70/award_muni.csv,datasets/70-compras-y-contrataciones/archivos/award_muni.csv,1023364,200,357c2ef5c9b67aba952c8b4e8af6277e03f4fd6e388192c346ce8aad74ee1cfe
70,compras-y-contrataciones,Compras y Contrataciones,Gobierno Municipal,Secretaría de Hacienda,ldc_anual.csv,,https://datos.lujandecuyo.gob.ar/recursos/dataset/70/ldc_anual.csv,datasets/70-compras-y-contrataciones/archivos/ldc_anual.csv,50634,200,b87ea98a8bb6169d876910c5b4652421be8ffc84b2b2d20b5cdff742ef33e460
70,compras-y-contrataciones,Compras y Contrataciones,Gobierno Municipal,Secretaría de Hacienda,compras_licitaciones.csv,,https://datos.lujandecuyo.gob.ar/recursos/dataset/70/compras_licitaciones.csv,datasets/70-compras-y-contrataciones/archivos/compras_licitaciones.csv,45931,200,135977924cfbd3ea0fe87cc0f004b99ed7720f8f1c0fdb396a0aebe023e4139d
70,compras-y-contrataciones,Compras y Contrataciones,Gobierno Municipal,Secretaría de Hacienda,award_muni.xlsx,,https://datos.lujandecuyo.gob.ar/recursos/dataset/70/award_muni.xlsx,datasets/70-compras-y-contrataciones/archivos/award_muni.xlsx,561536,200,120de535ede4184c100627e56a67eb3c733a148b27765f32e7447b21b366239e
70,compras-y-contrataciones,Compras y Contrataciones,Gobierno Municipal,Secretaría de Hacienda,compras_licitaciones.xlsx,,https://datos.lujandecuyo.gob.ar/recursos/dataset/70/compras_licitaciones.xlsx,datasets/70-compras-y-contrataciones/archivos/compras_licitaciones.xlsx,266940,200,7b02a18883ccc4602bb7ec87833ce2a217b0ad72314f46a2cc4076fd01a9ac67
70,compras-y-contrataciones,Compras y Contrataciones,Gobierno Municipal,Secretaría de Hacienda,ldc.json,,https://datos.lujandecuyo.gob.ar/recursos/dataset/70/ldc.json,datasets/70-compras-y-contrataciones/archivos/ldc.json,589540,200,82acd28cda8f7b7c1f60dd42d798abb09f387739c51921ceb5057fd312aead8c
70,compras-y-contrataciones,Compras y Contrataciones,Gobierno Municipal,Secretaría de Hacienda,contracts_muni.xlsx,,https://datos.lujandecuyo.gob.ar/recursos/dataset/70/contracts_muni.xlsx,datasets/70-compras-y-contrataciones/archivos/contracts_muni.xlsx,484708,200,33d0f250194101a34889bcc1e124c4acd79221292647a10e15ec795e33a622c3
70,compras-y-contrataciones,Compras y Contrataciones,Gobierno Municipal,Secretaría de Hacienda,tender_muni.csv,,https://datos.lujandecuyo.gob.ar/recursos/dataset/70/tender_muni.csv,datasets/70-compras-y-contrataciones/archivos/tender_muni.csv,1673563,200,559ee045bc9312ae5572673b95cad998e064c7043cd824e848b538a0ab94a9fe
70,compras-y-contrataciones,Compras y Contrataciones,Gobierno Municipal,Secretaría de Hacienda,parties_muni.xlsx,,https://datos.lujandecuyo.gob.ar/recursos/dataset/70/parties_muni.xlsx,datasets/70-compras-y-contrataciones/archivos/parties_muni.xlsx,300888,200,44798255fd7ffdc576b3da636f85cadc84c9ad8eb0ee749d7a96697558ea17bc
70,compras-y-contrataciones,Compras y Contrataciones,Gobierno Municipal,Secretaría de Hacienda,parties_muni.csv,,https://datos.lujandecuyo.gob.ar/recursos/dataset/70/parties_muni.csv,datasets/70-compras-y-contrataciones/archivos/parties_muni.csv,1021847,200,d422f97dd8f39b853ad8829fb75dcf6f0d7ddbb5f88f058e7e0119070599a6dd
70,compras-y-contrataciones,Compras y Contrataciones,Gobierno Municipal,Secretaría de Hacienda,contracts_muni.csv,,https://datos.lujandecuyo.gob.ar/recursos/dataset/70/contracts_muni.csv,datasets/70-compras-y-contrataciones/archivos/contracts_muni.csv,916145,200,ab4e1de3a1da81fe9ed84836bdb2d4c7b46cd193b813b428752518f2ce068d9f
70,compras-y-contrataciones,Compras y Contrataciones,Gobierno Municipal,Secretaría de Hacienda,metadata_ocds.xlsx,,https://datos.lujandecuyo.gob.ar/recursos/dataset/70/metadata_ocds.xlsx,datasets/70-compras-y-contrataciones/archivos/metadata_ocds.xlsx,24702,200,ff9428fcb67818030d4c53a316e983be133931d62a7b544df0e9a38b497713c3
70,compras-y-contrataciones,Compras y Contrataciones,Gobierno Municipal,Secretaría de Hacienda,licitaciones.xlsx,,https://datos.lujandecuyo.gob.ar/recursos/dataset/70/licitaciones.xlsx,datasets/70-compras-y-contrataciones/archivos/licitaciones.xlsx,640414,200,86823ab906ecb7496691ffaecc8db2b7fac9502369dc9544958aa6cf7eff79a3
70,compras-y-contrataciones,Compras y Contrataciones,Gobierno Municipal,Secretaría de Hacienda,planilla-de-compras-2024.csv,,https://datos.lujandecuyo.gob.ar/recursos/dataset/70/planilla-de-compras-2024.csv,datasets/70-compras-y-contrataciones/archivos/planilla-de-compras-2024.csv,170087,200,d77d3d229aef28143b25232aeff11738ee08223fe224c900c9a10a43f590e8e9
70,compras-y-contrataciones,Compras y Contrataciones,Gobierno Municipal,Secretaría de Hacienda,tender_muni.xlsx,,https://datos.lujandecuyo.gob.ar/recursos/dataset/70/tender_muni.xlsx,datasets/70-compras-y-contrataciones/archivos/tender_muni.xlsx,790605,200,e90d81843434476379a760b49b42bdd477098876e7fd33556ae96dfcddb7229d
70,compras-y-contrataciones,Compras y Contrataciones,Gobierno Municipal,Secretaría de Hacienda,compras_2024.xlsx,,https://datos.lujandecuyo.gob.ar/recursos/dataset/70/compras_2024.xlsx,datasets/70-compras-y-contrataciones/archivos/compras_2024.xlsx,101298,200,93a5ff1774dcae367ca163beeff12b395c95c9f1e917b1455d736ff631a71a9b
70,compras-y-contrataciones,Compras y Contrataciones,Gobierno Municipal,Secretaría de Hacienda,compras_2024.csv,,https://datos.lujandecuyo.gob.ar/recursos/dataset/70/compras_2024.csv,datasets/70-compras-y-contrataciones/archivos/compras_2024.csv,68401,200,a2fdc1d53e306c9afa81db7ef8bedbaef614c9bae221f10f0eedf2110bf62163
70,compras-y-contrataciones,Compras y Contrataciones,Gobierno Municipal,Secretaría de Hacienda,licitaciones.csv,,https://datos.lujandecuyo.gob.ar/recursos/dataset/70/licitaciones.csv,datasets/70-compras-y-contrataciones/archivos/licitaciones.csv,841921,200,d39db8289131796289627abd21cc1bae07b37a878d04a338b4f9c04f8b113b6e
70,compras-y-contrataciones,Compras y Contrataciones,Gobierno Municipal,Secretaría de Hacienda,planilla-de-compras-2024.xlsx,,https://datos.lujandecuyo.gob.ar/recursos/dataset/70/planilla-de-compras-2024.xlsx,datasets/70-compras-y-contrataciones/archivos/planilla-de-compras-2024.xlsx,232409,200,6768037d41b7418424e00151957ef1394c78a7100d0be0e1d7a6311c23ae42e5
70,compras-y-contrataciones,Compras y Contrataciones,Gobierno Municipal,Secretaría de Hacienda,1752763404301-licitaciones_2025_compra_directa.xlsx,,https://datos.lujandecuyo.gob.ar/recursos/dataset/70/1752763404301-licitaciones_2025_compra_directa.xlsx,datasets/70-compras-y-contrataciones/archivos/licitaciones_2025_compra_directa.xlsx,64188,200,fb0fafa90ab3f27f9389cddf250d9817e508e3f316134561bb7fd13f35f4551d
70,compras-y-contrataciones,Compras y Contrataciones,Gobierno Municipal,Secretaría de Hacienda,1752763404305-licitaciones_2025_licitacion_privada.xlsx,,https://datos.lujandecuyo.gob.ar/recursos/dataset/70/1752763404305-licitaciones_2025_licitacion_privada.xlsx,datasets/70-compras-y-contrataciones/archivos/licitaciones_2025_licitacion_privada.xlsx,15476,200,e1181687130aa3f75e05a085d18c8a8ed04977fa434be9024e7db3e1aa5caec7
70,compras-y-contrataciones,Compras y Contrataciones,Gobierno Municipal,Secretaría de Hacienda,1752763533761-licitaciones_2025_licitacion_publica.xlsx,,https://datos.lujandecuyo.gob.ar/recursos/dataset/70/1752763533761-licitaciones_2025_licitacion_publica.xlsx,datasets/70-compras-y-contrataciones/archivos/licitaciones_2025_licitacion_publica.xlsx,226271,200,ebd40062d746c273436a8d8ea81a09d1a6b1b2a5c2e92741b1938287bfa7b378
71,energa,Energía,Medio Ambiente y Desarrollo Sustentable,Secretaría de Higiene Urbana y Mantenimiento del Espacio Público,luminaria_ev.xlsx,,https://datos.lujandecuyo.gob.ar/recursos/dataset/71/luminaria_ev.xlsx,datasets/71-energa/archivos/luminaria_ev.xlsx,18888,200,59a99a65af4869a5eae08afe407fec0f5be10050472de5ef02bda289059cfd42
71,energa,Energía,Medio Ambiente y Desarrollo Sustentable,Secretaría de Higiene Urbana y Mantenimiento del Espacio Público,1752662843577-Luminarias LED- Luminarias.csv,,https://datos.lujandecuyo.gob.ar/recursos/dataset/71/1752662843577-Luminarias LED- Luminarias.csv,datasets/71-energa/archivos/Luminarias LED- Luminarias.csv,90551,200,9e8da205a9ae4ddab0a3d8a2296a37bb2c0ffe771193ab4255df534787baf97b
72,estadsticas-de-gnero,Estadísticas de Género,Desarrollo Humano,Dirección de Género y Diversidad,primersemestre2024_estadisticas.xlsx,,https://datos.lujandecuyo.gob.ar/recursos/dataset/72/primersemestre2024_estadisticas.xlsx,datasets/72-estadsticas-de-gnero/archivos/primersemestre2024_estadisticas.xlsx,540900,200,dc6757d393dc3767f5e1824a8616a9cb38c98eefcdbf4e58695087046691b0c1
72,estadsticas-de-gnero,Estadísticas de Género,Desarrollo Humano,Dirección de Género y Diversidad,direccion-de-generoestadistica-2021.xlsx,,https://datos.lujandecuyo.gob.ar/recursos/dataset/72/direccion-de-generoestadistica-2021.xlsx,datasets/72-estadsticas-de-gnero/archivos/direccion-de-generoestadistica-2021.xlsx,704420,200,b72323ec5161ea2a04ab949fb731f8729fd285ad48cde8646250940b3aecef92
72,estadsticas-de-gnero,Estadísticas de Género,Desarrollo Humano,Dirección de Género y Diversidad,salud-reproductiva-2022.xlsx,,https://datos.lujandecuyo.gob.ar/recursos/dataset/72/salud-reproductiva-2022.xlsx,datasets/72-estadsticas-de-gnero/archivos/salud-reproductiva-2022.xlsx,70483,200,e8e281824d1fc06271747b2ed063bd9ff526fb9f467aaa4e4170f1c42cc5449c
72,estadsticas-de-gnero,Estadísticas de Género,Desarrollo Humano,Dirección de Género y Diversidad,estadisticas2022-copia.xlsx,,https://datos.lujandecuyo.gob.ar/recursos/dataset/72/estadisticas2022-copia.xlsx,datasets/72-estadsticas-de-gnero/archivos/estadisticas2022-copia.xlsx,570354,200,6ff83f8d0c910f9c446c4f634907a61f5fd32cace256d26f3d1dd3db6f026d22
72,estadsticas-de-gnero,Estadísticas de Género,Desarrollo Humano,Dirección de Género y Diversidad,est_1_sem23-copia.xlsx,,https://datos.lujandecuyo.gob.ar/recursos/dataset/72/est_1_sem23-copia.xlsx,datasets/72-estadsticas-de-gnero/archivos/est_1_sem23-copia.xlsx,688000,200,28227ef2a1fca9be2a6efa980d6922f39467b05ad35a8e61b6255cfd740312ae
72,estadsticas-de-gnero,Estadísticas de Género,Desarrollo Humano,Dirección de Género y Diversidad,info-para-lujan.doc,,https://datos.lujandecuyo.gob.ar/recursos/dataset/72/info-para-lujan.doc,datasets/72-estadsticas-de-gnero/archivos/info-para-lujan.doc,332800,200,c40d04c27f6ea09891c75e5598c69c95c9cdd1d53be6f3854ad2fa0cef21b169
72,estadsticas-de-gnero,Estadísticas de Género,Desarrollo Humano,Dirección de Género y Diversidad,1752505023161-Estadísticas 2025.xlsx,,https://datos.lujandecuyo.gob.ar/recursos/dataset/72/1752505023161-Estadísticas 2025.xlsx,datasets/72-estadsticas-de-gnero/archivos/Estadísticas 2025.xlsx,790894,200,a3fcd4c0d28d63eb658e6cdbe02936fcbc273ff5bddd7715d33d84acf6fb6e46
73,estructura-hcd,Estructura HCD,Honorable Concejo Deliberante Luján de Cuyo,Honorable Concejo Deliberante de Luján de Cuyo,organigrama-hcd.pdf,,https://datos.lujandecuyo.gob.ar/recursos/dataset/73/organigrama-hcd.pdf,datasets/73-estructura-hcd/archivos/organigrama-hcd.pdf,2997183,200,8085005f4141eee4a9018708a7c902176288b680b40e62c50b355a8aefdda367
74,obras-pblicas,Obras Públicas,Movilidad,Secretaría de Obras y Espacio Público,,,https://datos.lujandecuyo.gob.ar/recursos/dataset/74/,,0,403,
74,obras-pblicas,Obras Públicas,Movilidad,Secretaría de Obras y Espacio Público,listado-obras-optyv1.xlsx,,https://datos.lujandecuyo.gob.ar/recursos/dataset/74/listado-obras-optyv1.xlsx,datasets/74-obras-pblicas/archivos/listado-obras-optyv1.xlsx,1112635,200,798bae269f5654d852e729937c339fdea79ae4ebac26b23e7430d1a8044441d6
74,obras-pblicas,Obras Públicas,Movilidad,Secretaría de Obras y Espacio Público,listado-obras-opty_v2.xlsx,,https://datos.lujandecuyo.gob.ar/recursos/dataset/74/listado-obras-opty_v2.xlsx,datasets/74-obras-pblicas/archivos/listado-obras-opty_v2.xlsx,1117407,200,01e6c7e031afafc0e12de3b647209c8ceb422b9c199fb6cef994b57c10c33be9
74,obras-pblicas,Obras Públicas,Movilidad,Secretaría de Obras y Espacio Público,1752673914586-Obras Publicas_2025.xlsx,,https://datos.lujandecuyo.gob.ar/recursos/dataset/74/1752673914586-Obras Publicas_2025.xlsx,datasets/74-obras-pblicas/archivos/Obras Publicas_2025.xlsx,34632,200,f41a070597c293453dbf74c43c188e5bf5b1ef27030c4f33c5ace952d5fb22a6
75,centros-de-salud,Centros de Salud,"Deporte, Educación y Salud",Secretaría de Desarrollo Humano,centros-de-salud-de-lujan-de-cuyo.kml,,https://datos.lujandecuyo.gob.ar/recursos/dataset/75/centros-de-salud-de-lujan-de-cuyo.kml,datasets/75-centros-de-salud/archivos/centros-de-salud-de-lujan-de-cuyo.kml,427,200,b06e572339f30f5fe7189bfe219b178d21a0edf6af5671cfb8aa6442e82eb04a
75,centros-de-salud,Centros de Salud,"Deporte, Educación y Salud",Secretaría de Desarrollo Humano,centros-de-salud.xlsx,,https://datos.lujandecuyo.gob.ar/recursos/dataset/75/centros-de-salud.xlsx,datasets/75-centros-de-salud/archivos/centros-de-salud.xlsx,4853,200,6d3c0212528d10656860fd4e169f98361865df1a69786c7ad4e1ab81a412d539
75,centros-de-salud,Centros de Salud,"Deporte, Educación y Salud",Secretaría de Desarrollo Humano,1752591786735-centros-de-salud_2025.xlsx,,https://datos.lujandecuyo.gob.ar/recursos/dataset/75/1752591786735-centros-de-salud_2025.xlsx,datasets/75-centros-de-salud/archivos/centros-de-salud_2025.xlsx,4853,200,6d3c0212528d10656860fd4e169f98361865df1a69786c7ad4e1ab81a412d539
